iter	Passed	Remaining
1658	289877	59583
1659	290013	59400
1660	290122	59212
1661	290254	59028
1662	290392	58846
1663	290552	58669
1664	290665	58482
1665	290857	58311
1666	291035	58137
1667	291183	57957
1668	291280	57767
1669	291427	57587
1670	291578	57408
1671	291742	57231
1672	291918	57057
1673	292086	56881
1674	292226	56700
1675	292357	56517
1676	292450	56327
1677	292568	56142
1678	292736	55966
1679	292918	55793
1680	293074	55616
1681	293211	55434
1682	293426	55268
1683	293609	55095
1684	293804	54924
1685	294001	54754
1686	294109	54568
1687	294338	54403
1688	294537	54233
1689	294728	54062
1690	294942	53895
1691	295119	53721
1692	295332	53554
1693	295531	53384
1694	295607	53191
1695	295702	53003
1696	295884	52830
1697	296050	52654
1698	296206	52476
1699	296275	52283
1700	296416	52103
1701	296588	51929
1702	296741	51751
1703	296927	51578
1704	296980	51383
1705	297041	51189
1706	297104	50996
1707	297162	50803
1708	297219	50609
1709	297369	50431
1710	297528	50254
1711	297643	50070
1712	297790	49892
1713	297987	49722
1714	298159	49548
1715	298240	49359
1716	298385	49180
1717	298543	49004
1718	298619	48814
1719	298795	48641
1720	298970	48467
1721	299141	48293
1722	299336	48123
1723	299468	47942
1724	299629	47766
1725	299806	47593
1726	299984	47420
1727	300167	47248
1728	300303	47069
1729	300483	46896
1730	300640	46719
1731	300832	46549
1732	301010	46376
1733	301181	46202
1734	301337	46025
1735	301544	45857
1736	301633	45670
1737	301814	45497
1738	301943	45317
1739	302090	45140
1740	302269	44967
1741	302432	44791
1742	302598	44617
1743	302776	44444
1744	302870	44259
1745	303068	44089
1746	303263	43918
1747	303341	43731
1748	303412	43542
1749	303508	43358
1750	303659	43181
1751	303811	43005
1752	304013	42835
1753	304215	42666
1754	304365	42489
1755	304434	42301
1756	304587	42125
1757	304740	41949
1758	304844	41766
1759	304974	41587
1760	305044	41400
1761	305230	41228
1762	305400	41054
1763	305570	40881
1764	305731	40706
1765	305882	40530
1766	306051	40356
1767	306209	40181
1768	306380	40007
1769	306456	39822
1770	306586	39643
1771	306779	39472
1772	306940	39298
1773	307129	39127
1774	307259	38948
1775	307400	38771
1776	307592	38600
1777	307688	38417
1778	307854	38243
1779	307988	38065
1780	308145	37890
1781	308204	37704
1782	308353	37528
1783	308501	37352
1784	308696	37181
1785	308829	37004
1786	308989	36829
1787	309129	36652
1788	309189	36466
1789	309350	36292
1790	309493	36116
1791	309665	35943
1792	309848	35771
1793	310014	35598
1794	310210	35427
1795	310397	35256
1796	310573	35084
1797	310724	34908
1798	310866	34732
1799	311025	34558
1800	311217	34387
1801	311390	34214
1802	311462	34031
1803	311623	33857
1804	311787	33683
1805	311939	33508
1806	311993	33323
1807	312045	33137
1808	312123	32955
1809	312179	32770
1810	312255	32587
1811	312416	32414
1812	312487	32231
1813	312664	32059
1814	312755	31878
1815	312918	31705
1816	313055	31529
1817	313186	31353
1818	313341	31179
1819	313533	31008
1820	313652	30831
1821	313811	30657
1822	313978	30484
1823	314141	30311
1824	314291	30137
1825	314351	29954
1826	314485	29778
1827	314651	29606
1828	314804	29432
1829	314992	29261
1830	315080	29081
1831	315258	28910
1832	315421	28737
1833	315501	28556
1834	315615	28379
1835	315800	28208
1836	315968	28036
1837	316036	27855
1838	316107	27674
1839	316264	27501
1840	316400	27326
1841	316583	27155
1842	316766	26984
1843	316949	26813
1844	317113	26640
1845	317227	26464
1846	317395	26292
1847	317515	26115
1848	317670	25942
1849	317825	25769
1850	317987	25597
1851	318095	25420
1852	318265	25248
1853	318337	25068
1854	318496	24895
1855	318686	24725
1856	318756	24546
1857	318880	24370
1858	319152	24206
1859	319337	24036
1860	319471	23861
1861	319653	23690
1862	319721	23511
1863	319883	23339
1864	320073	23168
1865	320238	22996
1866	320419	22825
1867	320578	22653
1868	320726	22480
1869	320859	22305
1870	321006	22132
1871	321088	21954
1872	321180	21777
1873	321378	21608
1874	321545	21436
1875	321664	21261
1876	321806	21088
1877	321948	20914
1878	322009	20736
1879	322152	20562
1880	322331	20392
1881	322522	20221
1882	322605	20045
1883	322671	19867
1884	322780	19692
1885	322850	19514
1886	322979	19341
1887	323035	19163
1888	323186	18990
1889	323337	18818
1890	323490	18646
1891	323674	18476
1892	323763	18300
1893	323948	18130
1894	324035	17954
1895	324216	17784
1896	324378	17612
1897	324573	17442
1898	324660	17267
1899	324851	17097
1900	325022	16926
1901	325221	16756
1902	325429	16587
1903	325605	16417
1904	325779	16246
1905	325928	16074
1906	326074	15901
1907	326161	15726
1908	326308	15554
1909	326484	15384
1910	326661	15213
1911	326816	15041
1912	326980	14870
1913	327062	14695
1914	327210	14523
1915	327363	14352
1916	327517	14180
1917	327688	14009
1918	327860	13838
1919	328033	13668
1920	328124	13493
1921	328268	13322
1922	328412	13150
1923	328528	12977
1924	328668	12805
1925	328726	12630
1926	328928	12460
1927	329106	12290
1928	329291	12120
1929	329438	11948
1930	329603	11777
1931	329754	11606
1932	329899	11434
1933	330057	11263
1934	330213	11092
1935	330311	10919
1936	330491	10749
1937	330636	10577
1938	330725	10404
1939	330783	10230
1940	330928	10059
1941	331101	9888
1942	331260	9717
1943	331429	9547
1944	331583	9376
1945	331668	9203
1946	331817	9032
1947	331974	8861
1948	332119	8690
1949	332271	8519
1950	332341	8346
1951	332506	8176
1952	332579	8003
1953	332787	7834
1954	332943	7663
1955	333115	7493
1956	333262	7322
1957	333381	7151
1958	333551	6980
1959	333619	6808
1960	333789	6638
1961	333948	6467
1962	334106	6297
1963	334302	6127
1964	334421	5956
1965	334590	5786
1966	334712	5615
1967	334882	5445
1968	335041	5274
1969	335207	5104
1970	335363	4934
1971	335520	4763
1972	335710	4594
1973	335851	4423
1974	335997	4253
1975	336160	4082
1976	336310	3912
1977	336505	3742
1978	336603	3571
1979	336792	3401
1980	336970	3231
1981	337126	3061
1982	337279	2891
1983	337438	2721
1984	337595	2551
1985	337738	2380
1986	337929	2210
1987	338047	2040
1988	338215	1870
1989	338354	1700
1990	338496	1530
1991	338640	1360
1992	338772	1189
1993	338839	1019
1994	339002	849
1995	339173	679
1996	339346	509
1997	339504	339
1998	339648	169
1999	339795	0
